INCIDENT NUMBER,OFFENSE CODE,OFFENSE CODE GROUP,OFFENSE DESCRIPTION,DISTRICT,REPORTING AREA,SHOOTING,OCCURRED ON DATE,Hour,YEAR,MONTH,DAY OF WEEK,UCR PART,STREET,LAT,LONG,Location
I162011643,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,490,,2/13/16 3:34,3,2016,2,Saturday,Part Three,WOOD AVE,42.27298632,-71.10994946,"(42.27298632, -71.10994946)"
I162011654,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,C11,251,,2/13/16 6:27,6,2016,2,Saturday,Part Three,CASTLE ROCK ST,42.31052567,-71.05107135,"(42.31052567, -71.05107135)"
I162011653,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A15,50,,2/13/16 6:34,6,2016,2,Saturday,Part Three,RUTHERFORD AVE,42.38117064,-71.07213904,"(42.38117064, -71.07213904)"
I162012340,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,777,,2/13/16 7:37,7,2016,2,Saturday,Part Three,SHANNON ST,42.34651823,-71.14964882,"(42.34651823, -71.14964882)"
I162011657,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,280,,2/13/16 7:59,7,2016,2,Saturday,Part Three,EUSTIS ST,42.33104018,-71.08089782,"(42.33104018, -71.08089782)"
I162011999,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,222,,2/13/16 8:45,8,2016,2,Saturday,Part Three,SUMMER ST,42.33773362,-71.03548407,"(42.33773362, -71.03548407)"
I162011672,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A1,85,,2/13/16 9:08,9,2016,2,Saturday,Part Three,N WASHINGTON ST,42.36478627,-71.05825825,"(42.36478627, -71.05825825)"
I162011697,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E18,533,,2/13/16 10:07,10,2016,2,Saturday,Part Three,RIVER ST,42.24637931,-71.13627572,"(42.24637931, -71.13627572)"
I162011751,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D4,275,,2/13/16 15:50,15,2016,2,Saturday,Part Three,MELNEA CASS BLVD,42.332964,-71.080996,"(42.332964, -71.080996)"
I162011748,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,,,2/13/16 16:00,16,2016,2,Saturday,Part Three,,,,"(0E-8, 0E-8)"
I162011780,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A7,11,,2/13/16 16:55,16,2016,2,Saturday,Part Three,WILLIAM F MCCLELLAN HWY,42.39352862,-71.01158244,"(42.39352862, -71.01158244)"
I162011889,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,687,,2/13/16 17:00,17,2016,2,Saturday,Part Three,BELGRADE AVE,42.28608881,-71.14255416,"(42.28608881, -71.14255416)"
I162011758,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,490,,2/13/16 17:03,17,2016,2,Saturday,Part Three,AMERICAN LEGION HWY,42.27531312,-71.11587798,"(42.27531312, -71.11587798)"
I162011785,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,634,,2/13/16 18:25,18,2016,2,Saturday,Part Three,CENTRE ST,42.32053872,-71.11086853,"(42.32053872, -71.11086853)"
I162011788,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,421,,2/13/16 18:50,18,2016,2,Saturday,Part Three,DELHI ST,42.27436376,-71.09136935,"(42.27436376, -71.09136935)"
I162011803,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,571,,2/13/16 20:36,20,2016,2,Saturday,Part Three,FOREST HILLS ST,42.30926218,-71.10242845,"(42.30926218, -71.10242845)"
I162011819,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,C11,254,,2/13/16 21:10,21,2016,2,Saturday,Part Three,DEWAR ST,42.30995208,-71.05788994,"(42.30995208, -71.05788994)"
I162011931,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,791,,2/13/16 22:30,22,2016,2,Saturday,Part Three,CAROL AVE,42.34497953,-71.14090626,"(42.34497953, -71.14090626)"
I162011828,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,492,,2/13/16 22:40,22,2016,2,Saturday,Part Three,WOOD AVE,42.26693203,-71.11138401,"(42.26693203, -71.11138401)"
I162011829,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,,,2/13/16 22:48,22,2016,2,Saturday,Part Three,,,,"(0E-8, 0E-8)"
I162011837,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E18,492,,2/13/16 23:10,23,2016,2,Saturday,Part Three,TACOMA ST,42.26865614,-71.11215892,"(42.26865614, -71.11215892)"
I162011843,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,141,,2/14/16 0:51,0,2016,2,Sunday,Part Three,MASSACHUSETTS AVE,42.34810188,-71.08814056,"(42.34810188, -71.08814056)"
I162011919,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,19,,2/14/16 1:00,1,2016,2,Sunday,Part Three,SARATOGA ST,42.37864819,-71.03089238,"(42.37864819, -71.03089238)"
I162011850,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E5,687,,2/14/16 1:40,1,2016,2,Sunday,Part Three,BELGRADE AVE,42.28608881,-71.14255416,"(42.28608881, -71.14255416)"
I162011850,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E5,687,,2/14/16 1:40,1,2016,2,Sunday,Part Three,BELGRADE AVE,42.28608881,-71.14255416,"(42.28608881, -71.14255416)"
I162011855,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B2,330,,2/14/16 2:05,2,2016,2,Sunday,Part Three,COLUMBIA RD,42.30370925,-71.08313459,"(42.30370925, -71.08313459)"
I162011862,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A15,,,2/14/16 2:12,2,2016,2,Sunday,Part Three,,,,"(0E-8, 0E-8)"
I162011866,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,816,,2/14/16 2:29,2,2016,2,Sunday,Part Three,CAMBRIDGE ST,42.35766829,-71.12729676,"(42.35766829, -71.12729676)"
I162011869,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E18,,,2/14/16 2:43,2,2016,2,Sunday,Part Three,,,,"(0E-8, 0E-8)"
I162011881,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,E13,574,,2/14/16 7:50,7,2016,2,Sunday,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162011895,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,285,,2/14/16 9:29,9,2016,2,Sunday,Part Three,TREMONT ST,42.33613157,-71.08616978,"(42.33613157, -71.08616978)"
I162012341,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,255,,2/14/16 10:00,10,2016,2,Sunday,Part Three,DORCHESTER AVE,42.30854728,-71.05821219,"(42.30854728, -71.05821219)"
I162011902,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,,,2/14/16 11:14,11,2016,2,Sunday,Part Three,,,,"(0E-8, 0E-8)"
I162011950,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A15,50,,2/14/16 15:40,15,2016,2,Sunday,Part Three,CAMBRIDGE ST,42.38378962,-71.07480607,"(42.38378962, -71.07480607)"
I162011966,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,584,,2/14/16 17:35,17,2016,2,Sunday,Part Three,WENSLEY ST,42.32706721,-71.10128822,"(42.32706721, -71.10128822)"
I162012014,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,319,,2/14/16 18:27,18,2016,2,Sunday,Part Three,MAPLE ST,42.30861375,-71.08591052,"(42.30861375, -71.08591052)"
I162012011,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,574,,2/14/16 18:51,18,2016,2,Sunday,Part Three,OPHIR ST,42.31056633,-71.10345762,"(42.31056633, -71.10345762)"
I162011991,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,236,,2/14/16 19:25,19,2016,2,Sunday,Part Three,COLUMBIA RD,42.320004,-71.059683,"(42.320004, -71.059683)"
I162012007,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4,,,2/14/16 20:09,20,2016,2,Sunday,Part Three,,,,"(0E-8, 0E-8)"
I162012025,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,367,,2/14/16 21:13,21,2016,2,Sunday,Part Three,ADAMS ST,42.29498763,-71.0562736,"(42.29498763, -71.0562736)"
I162012022,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,260,,2/14/16 21:23,21,2016,2,Sunday,Part Three,FOLSOM ST,42.31855552,-71.0717361,"(42.31855552, -71.0717361)"
I162012039,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,240,,2/14/16 21:46,21,2016,2,Sunday,Part Three,SUMNER ST,42.31822998,-71.0617624,"(42.31822998, -71.0617624)"
I162012042,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,D4,,,2/14/16 22:40,22,2016,2,Sunday,Part Three,,,,"(0E-8, 0E-8)"
I162012142,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,268,,2/14/16 22:40,22,2016,2,Sunday,Part Three,EUSTIS ST,42.32854498,-71.07726702,"(42.32854498, -71.07726702)"
I162012062,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D14,,,2/15/16 1:13,1,2016,2,Monday,Part Three,,,,"(0E-8, 0E-8)"
I162012096,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D4,285,,2/15/16 7:55,7,2016,2,Monday,Part Three,COLUMBUS AVE,42.337348,-71.086119,"(42.337348, -71.086119)"
I162012129,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,247,,2/15/16 10:13,10,2016,2,Monday,Part Three,DORCHESTER AVE,42.31517406,-71.05671909,"(42.31517406, -71.05671909)"
I162012130,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,478,,2/15/16 10:59,10,2016,2,Monday,Part Three,BLAKE ST,42.26893891,-71.10477517,"(42.26893891, -71.10477517)"
I162012301,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,66,,2/15/16 11:00,11,2016,2,Monday,Part Three,CAMBRIDGE ST,42.36106519,-71.06910651,"(42.36106519, -71.06910651)"
I162024854,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,206,,2/15/16 11:00,11,2016,2,Monday,Part Three,FARNSWORTH ST,42.35156644,-71.04835172,"(42.35156644, -71.04835172)"
I162012170,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D4,,,2/15/16 11:17,11,2016,2,Monday,Part Three,,,,"(0E-8, 0E-8)"
I162012171,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,A1,,,2/15/16 12:30,12,2016,2,Monday,Part Three,,,,"(0E-8, 0E-8)"
I162012157,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,488,,2/15/16 12:41,12,2016,2,Monday,Part Three,GEORGE ST,42.26387176,-71.10792081,"(42.26387176, -71.10792081)"
I162012687,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,,,2/15/16 15:30,15,2016,2,Monday,Part Three,TIBBETT'S TOWN,-1,-1,"(-1, -1)"
I162012209,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,350,,2/15/16 15:45,15,2016,2,Monday,Part Three,DORCHESTER AVE,42.30308131,-71.05945101,"(42.30308131, -71.05945101)"
I162012202,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,,,2/15/16 15:55,15,2016,2,Monday,Part Three,,,,"(0E-8, 0E-8)"
I162012223,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,12,,2/15/16 16:40,16,2016,2,Monday,Part Three,HORACE ST,42.38317691,-71.01464363,"(42.38317691, -71.01464363)"
I162012371,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,,,2/15/16 17:15,17,2016,2,Monday,Part Three,,,,"(0E-8, 0E-8)"
I162012225,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,26,,2/15/16 17:34,17,2016,2,Monday,Part Three,CONDOR ST,42.38260122,-71.03930935,"(42.38260122, -71.03930935)"
I162012222,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,162,,2/15/16 17:39,17,2016,2,Monday,Part Three,ALBANY ST,42.34298822,-71.06249834,"(42.34298822, -71.06249834)"
I162012243,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,317,,2/15/16 18:15,18,2016,2,Monday,Part Three,RUTHVEN ST,42.31115413,-71.08677174,"(42.31115413, -71.08677174)"
I162012242,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D4,591,,2/15/16 18:30,18,2016,2,Monday,Part Three,FENWAY,42.34598303,-71.09031847,"(42.34598303, -71.09031847)"
I162012506,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,351,,2/15/16 19:00,19,2016,2,Monday,Part Three,SALISBURY PARK,42.29928376,-71.059172,"(42.29928376, -71.059172)"
I162012754,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,271,,2/15/16 21:00,21,2016,2,Monday,Part Three,NORTHAMPTON ST,42.33558469,-71.07713044,"(42.33558469, -71.07713044)"
I162012274,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D14,782,,2/15/16 21:30,21,2016,2,Monday,Part Three,CAMBRIDGE ST,42.351114,-71.145008,"(42.351114, -71.145008)"
I162012277,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B3,424,,2/15/16 21:44,21,2016,2,Monday,Part Three,FREMONT ST,42.26995362,-71.09006602,"(42.26995362, -71.09006602)"
I162012486,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D14,764,,2/15/16 22:00,22,2016,2,Monday,Part Three,HARRIET ST,42.35302384,-71.1547504,"(42.35302384, -71.1547504)"
I162012280,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D4,596,,2/15/16 22:11,22,2016,2,Monday,Part Three,BEACON ST,42.35055412,-71.09056227,"(42.35055412, -71.09056227)"
I162012279,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B2,,,2/15/16 22:23,22,2016,2,Monday,Part Three,,,,"(0E-8, 0E-8)"
I162012291,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,C11,381,,2/16/16 0:20,0,2016,2,Tuesday,Part Three,NEPONSET AVE,42.28678712,-71.0449173,"(42.28678712, -71.0449173)"
I162012294,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D4,160,,2/16/16 0:30,0,2016,2,Tuesday,Part Three,TREMONT ST,42.34414013,-71.07130519,"(42.34414013, -71.07130519)"
I162012492,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,7,,2/16/16 3:00,3,2016,2,Tuesday,Part Three,GLADSTONE ST,42.38934658,-71.00516847,"(42.38934658, -71.00516847)"
I162012304,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E13,584,,2/16/16 3:03,3,2016,2,Tuesday,Part Three,HEATH ST,42.32665471,-71.10679596,"(42.32665471, -71.10679596)"
I162012306,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,E5,,,2/16/16 3:58,3,2016,2,Tuesday,Part Three,,,,"(0E-8, 0E-8)"
I162012314,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,468,,2/16/16 4:38,4,2016,2,Tuesday,Part Three,WALK HILL ST,42.28184113,-71.09871709,"(42.28184113, -71.09871709)"
I162012328,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E13,571,,2/16/16 6:30,6,2016,2,Tuesday,Part Three,WASHINGTON ST,42.3102819,-71.10373449,"(42.3102819, -71.10373449)"
I162012329,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B2,589,,2/16/16 6:58,6,2016,2,Tuesday,Part Three,ANNUNCIATION RD,42.33515685,-71.0947747,"(42.33515685, -71.0947747)"
I162012333,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D14,773,,2/16/16 7:00,7,2016,2,Tuesday,Part Three,FOSTER ST,42.34432328,-71.15778368,"(42.34432328, -71.15778368)"
I162012332,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,D14,766,,2/16/16 7:28,7,2016,2,Tuesday,Part Three,BROOKS ST,42.35593962,-71.16244163,"(42.35593962, -71.16244163)"
I162012338,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,E13,607,,2/16/16 7:55,7,2016,2,Tuesday,Part Three,S HUNTINGTON AVE,42.32639844,-71.11152626,"(42.32639844, -71.11152626)"
I162012345,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,,,2/16/16 8:10,8,2016,2,Tuesday,Part Three,,,,"(0E-8, 0E-8)"
I162012343,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A7,29,,2/16/16 8:28,8,2016,2,Tuesday,Part Three,CHELSEA ST,42.37128837,-71.03716557,"(42.37128837, -71.03716557)"
I162012360,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,239,,2/16/16 10:00,10,2016,2,Tuesday,Part Three,COLUMBIA RD,42.31705299,-71.06521384,"(42.31705299, -71.06521384)"
I162012353,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,795,,2/16/16 10:29,10,2016,2,Tuesday,Part Three,COMMONWEALTH AVE,42.34900739,-71.13860108,"(42.34900739, -71.13860108)"
I162012436,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,590,,2/16/16 13:37,13,2016,2,Tuesday,Part Three,PARKER ST,42.33789449,-71.09306889,"(42.33789449, -71.09306889)"
I162012969,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,763,,2/16/16 15:00,15,2016,2,Tuesday,Part Three,BENNETT ST,42.35188271,-71.1564776,"(42.35188271, -71.1564776)"
I162012449,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING ðBICYCLE - INJURY,A1,,,2/16/16 15:21,15,2016,2,Tuesday,Part Three,,,,"(0E-8, 0E-8)"
I162012455,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,590,,2/16/16 15:42,15,2016,2,Tuesday,Part Three,PARKER ST,42.33789449,-71.09306889,"(42.33789449, -71.09306889)"
I162012513,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,B2,,,2/16/16 17:20,17,2016,2,Tuesday,Part Three,,,,"(0E-8, 0E-8)"
I162012504,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2,,,2/16/16 17:20,17,2016,2,Tuesday,Part Three,,,,"(0E-8, 0E-8)"
I162012494,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1,104,,2/16/16 17:22,17,2016,2,Tuesday,Part Three,MILK ST,42.35683318,-71.05842905,"(42.35683318, -71.05842905)"
I162012495,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C6,205,,2/16/16 17:27,17,2016,2,Tuesday,Part Three,A ST,42.34754258,-71.0506621,"(42.34754258, -71.0506621)"
I162012499,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,E13,574,,2/16/16 17:28,17,2016,2,Tuesday,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162012498,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,271,,2/16/16 17:47,17,2016,2,Tuesday,Part Three,NORTHAMPTON ST,42.33598881,-71.07764721,"(42.33598881, -71.07764721)"
I162012633,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,366,,2/16/16 18:00,18,2016,2,Tuesday,Part Three,EDWIN ST,42.28890049,-71.06266918,"(42.28890049, -71.06266918)"
I162015136,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A15,50,,2/16/16 18:45,18,2016,2,Tuesday,Part Three,BROADWAY,42.385831,-71.077555,"(42.385831, -71.077555)"
I162012533,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,,,2/16/16 18:49,18,2016,2,Tuesday,Part Three,,,,"(0E-8, 0E-8)"
I162012529,3811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D4,,,2/16/16 19:19,19,2016,2,Tuesday,Part Three,,,,"(0E-8, 0E-8)"
I162012534,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,328,,2/16/16 19:38,19,2016,2,Tuesday,Part Three,INTERVALE ST,42.30984689,-71.0756633,"(42.30984689, -71.0756633)"
I162012579,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,278,,2/16/16 22:43,22,2016,2,Tuesday,Part Three,HARRISON AVE,42.33153805,-71.08015661,"(42.33153805, -71.08015661)"
I162012598,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A7,16,,2/17/16 1:00,1,2016,2,Wednesday,Part Three,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)"
I162012594,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,303,,2/17/16 1:03,1,2016,2,Wednesday,Part Three,COLUMBUS AVE,42.31614182,-71.09833064,"(42.31614182, -71.09833064)"
I162012605,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,262,,2/17/16 3:27,3,2016,2,Wednesday,Part Three,WOODVILLE ST,42.32133396,-71.07581186,"(42.32133396, -71.07581186)"
I162012610,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,15,,2/17/16 5:00,5,2016,2,Wednesday,Part Three,SARATOGA ST,42.38173406,-71.02264185,"(42.38173406, -71.02264185)"
I162012615,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,B3,418,,2/17/16 7:28,7,2016,2,Wednesday,Part Three,MORTON ST,42.2806123,-71.08350146,"(42.2806123, -71.08350146)"
I162012618,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,B3,472,,2/17/16 7:42,7,2016,2,Wednesday,Part Three,BROCKTON ST,42.2703642,-71.09949286,"(42.2703642, -71.09949286)"
I162012631,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,A15,50,,2/17/16 8:15,8,2016,2,Wednesday,Part Three,CAMBRIDGE ST,42.38239221,-71.07890586,"(42.38239221, -71.07890586)"
I162012623,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,309,,2/17/16 8:42,8,2016,2,Wednesday,Part Three,HUMBOLDT AVE,42.32026165,-71.08600267,"(42.32026165, -71.08600267)"
I162012642,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,291,,2/17/16 9:51,9,2016,2,Wednesday,Part Three,CEDAR ST,42.32814382,-71.09699557,"(42.32814382, -71.09699557)"
I162012674,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY ðDAMAGE,C11,416,,2/17/16 11:11,11,2016,2,Wednesday,Part Three,FULLER ST,42.28202294,-71.07125917,"(42.28202294, -71.07125917)"
I162012713,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,286,,2/17/16 13:30,13,2016,2,Wednesday,Part Three,RUGGLES ST,42.334912,-71.088464,"(42.334912, -71.088464)"
I162012706,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1,,,2/17/16 13:38,13,2016,2,Wednesday,Part Three,,,,"(0E-8, 0E-8)"
I162012704,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,,,2/17/16 14:03,14,2016,2,Wednesday,Part Three,,,,"(0E-8, 0E-8)"
I162013195,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1,106,,2/17/16 14:45,14,2016,2,Wednesday,Part Three,SUMMER ST,42.3538772,-71.05830207,"(42.3538772, -71.05830207)"
I162012735,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,A1,,,2/17/16 15:56,15,2016,2,Wednesday,Part Three,,,,"(0E-8, 0E-8)"
I162012753,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4,167,,2/17/16 16:37,16,2016,2,Wednesday,Part Three,ALBANY ST,42.33827457,-71.06678677,"(42.33827457, -71.06678677)"
I162012744,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,434,,2/17/16 16:46,16,2016,2,Wednesday,Part Three,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
I162012765,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,475,,2/17/16 16:56,16,2016,2,Wednesday,Part Three,HALLOWELL ST,42.27270021,-71.09971518,"(42.27270021, -71.09971518)"
I162012762,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C6,914,,2/17/16 17:14,17,2016,2,Wednesday,Part Three,DR. MICHAEL GAVIN WAY,42.32614559,-71.05349144,"(42.32614559, -71.05349144)"
