INCIDENT NUMBER,OFFENSE CODE,OFFENSE CODE GROUP,OFFENSE DESCRIPTION,DISTRICT,REPORTING AREA,SHOOTING,OCCURRED ON DATE,Hour,YEAR,MONTH,DAY OF WEEK,UCR PART,STREET,LAT,LONG,Location
I162038143,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,358,,05/12/2016 10:05:00 AM,10,2016,5,Thursday,Part One,PARK ST,42.29753608,-71.0644598,"(42.29753608, -71.0644598)"
I162038084,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,578,,05/16/2016 05:00:00 AM,5,2016,5,Monday,Part One,MOZART ST,42.3214866,-71.10473096,"(42.3214866, -71.10473096)"
I162069832,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,B2,281,,08/28/2016 08:07:00 AM,8,2016,8,Sunday,Part One,MORELAND ST,42.32492328,-71.08069053,"(42.32492328, -71.08069053)"
I162004418,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,351,Y,01/16/2016 10:05:00 PM,22,2016,1,Saturday,Part One,GENEVA AVE,42.2991807,-71.06429139,"(42.2991807, -71.06429139)"
I162022378,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,419,,03/22/2016 06:00:00 AM,6,2016,3,Tuesday,Part One,FAIRMOUNT ST,42.27997886,-71.07684218,"(42.27997886, -71.07684218)"
I162000028,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,944,,01/01/2016 01:10:00 AM,1,2016,1,Friday,Part One,AMES WAY,42.28965805,-71.08634397,"(42.28965805, -71.08634397)"
I162005173,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,298,Y,01/19/2016 08:19:00 PM,20,2016,1,Tuesday,Part One,REGENT ST,42.32317285,-71.08773656,"(42.32317285, -71.08773656)"
I162062198,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,430,,08/03/2016 02:53:00 PM,14,2016,8,Wednesday,Part One,BLUE HILL AVE,42.28548568,-71.09090863,"(42.28548568, -71.09090863)"
I162067316,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,304,,08/15/2016 09:00:00 AM,9,2016,8,Monday,Part One,WASHINGTON ST,42.31851534,-71.09560596,"(42.31851534, -71.09560596)"
I162078363,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,155,,09/24/2016 01:00:00 PM,13,2016,9,Saturday,Part One,WORCESTER ST,42.34102033,-71.07972113,"(42.34102033, -71.07972113)"
I162067940,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,793,,08/22/2016 05:50:00 AM,5,2016,8,Monday,Part One,COMMONWEALTH AVE,42.34838862,-71.13455322,"(42.34838862, -71.13455322)"
I162065805,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,15,,08/15/2016 07:30:00 AM,7,2016,8,Monday,Part One,MOORE ST,42.38399469,-71.01971252,"(42.38399469, -71.01971252)"
I162010635,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,133,,02/09/2016 10:18:00 AM,10,2016,2,Tuesday,Part One,COMMONWEALTH AVE,42.35317358,-71.07266833,"(42.35317358, -71.07266833)"
I162066600,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,157,,08/17/2016 01:30:00 PM,13,2016,8,Wednesday,Part One,SHAWMUT AVE,42.33983658,-71.07427557,"(42.33983658, -71.07427557)"
I162049220,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C11,390,,06/21/2016 01:55:00 AM,1,2016,6,Tuesday,Part One,VERDUN ST,42.28259826,-71.05956191,"(42.28259826, -71.05956191)"
I162063165,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,780,,08/06/2016 06:43:00 PM,18,2016,8,Saturday,Part One,GLENCOE ST,42.35519441,-71.14786584,"(42.35519441, -71.14786584)"
I162005218,00541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,A1,70,,01/20/2016 01:20:00 AM,1,2016,1,Wednesday,Part One,CHARLES ST,42.35739591,-71.07008873,"(42.35739591, -71.07008873)"
I162032506,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,435,,04/26/2016 08:21:00 PM,20,2016,4,Tuesday,Part One,WENTWORTH TER,42.28649435,-71.07406771,"(42.28649435, -71.07406771)"
I162051104,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,328,,06/27/2016 05:22:00 PM,17,2016,6,Monday,Part One,INTERVALE ST,42.31049939,-71.07733579,"(42.31049939, -71.07733579)"
I162057598,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,319,,07/19/2016 04:03:00 PM,16,2016,7,Tuesday,Part One,ELM HILL AVE,42.30973269,-71.08734852,"(42.30973269, -71.08734852)"
I162064464,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,447,,08/11/2016 07:54:00 PM,19,2016,8,Thursday,Part One,MILLET ST,42.29528529,-71.07740522,"(42.29528529, -71.07740522)"
I162012161,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,138,,02/15/2016 11:20:00 AM,11,2016,2,Monday,Part One,BOYLSTON ST,42.34901954,-71.08130134,"(42.34901954, -71.08130134)"
I162065685,00561,Other Burglary,BURGLARY - OTHER - ATTEMPT,A1,98,,08/15/2016 01:20:00 AM,1,2016,8,Monday,Part One,CONGRESS ST,42.3578953,-71.05648542,"(42.3578953, -71.05648542)"
I162080550,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,800,,10/01/2016 09:15:00 PM,21,2016,10,Saturday,Part One,ASHFORD ST,42.35431862,-71.12901674,"(42.35431862, -71.12901674)"
I162030956,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,297,,04/21/2016 03:04:00 PM,15,2016,4,Thursday,Part One,ROCKLAND ST,42.32195809,-71.08351213,"(42.32195809, -71.08351213)"
I162018595,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,909,,03/09/2016 06:59:00 PM,18,2016,3,Wednesday,Part One,CABOT ST,42.333382,-71.08745421,"(42.333382, -71.08745421)"
I162076516,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B2,241,,09/16/2016 04:00:00 PM,16,2016,9,Friday,Part One,COLUMBIA RD,42.3175098,-71.06423364,"(42.3175098, -71.06423364)"
I162076439,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,800,Y,09/18/2016 10:10:00 PM,22,2016,9,Sunday,Part One,LINDEN ST,42.35540113,-71.13090649,"(42.35540113, -71.13090649)"
I162041437,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,294,,05/27/2016 09:41:00 AM,9,2016,5,Friday,Part One,AKRON ST,42.32534699,-71.08448133,"(42.32534699, -71.08448133)"
I162061701,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C6,214,,08/01/2016 09:41:00 PM,21,2016,8,Monday,Part One,W FIFTH ST,42.33702107,-71.05170118,"(42.33702107, -71.05170118)"
I162045557,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,35,,06/09/2016 02:08:00 PM,14,2016,6,Thursday,Part One,ORLEANS ST,42.36792968,-71.0381222,"(42.36792968, -71.0381222)"
I162017517,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,222,,03/05/2016 07:14:00 PM,19,2016,3,Saturday,Part One,L ST,42.33606673,-71.03543794,"(42.33606673, -71.03543794)"
I162051759,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,E18,545,,06/29/2016 12:30:00 PM,12,2016,6,Wednesday,Part One,BRAEBURN RD,42.26011799,-71.12783225,"(42.26011799, -71.12783225)"
I162040776,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,17,,05/25/2016 07:21:00 AM,7,2016,5,Wednesday,Part One,PRINCETON ST,42.37996868,-71.02942113,"(42.37996868, -71.02942113)"
I162026268,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,347,,04/05/2016 09:20:00 AM,9,2016,4,Tuesday,Part One,LYON ST,42.30638323,-71.06021218,"(42.30638323, -71.06021218)"
I162015362,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,459,,02/26/2016 09:49:00 PM,21,2016,2,Friday,Part One,ERIE ST,42.30259741,-71.08008837,"(42.30259741, -71.08008837)"
I162000632,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,121,,01/03/2016 12:22:00 AM,0,2016,1,Sunday,Part One,STUART ST,42.35106637,-71.06549569,"(42.35106637, -71.06549569)"
I162023722,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,170,,03/27/2016 04:34:00 PM,16,2016,3,Sunday,Part One,MASSACHUSETTS AVE,42.33562126,-71.07582361,"(42.33562126, -71.07582361)"
I162023434,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,442,,03/26/2016 01:47:00 PM,13,2016,3,Saturday,Part One,BERNARD ST,42.29422543,-71.08018246,"(42.29422543, -71.08018246)"
I162023572,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E18,519,,03/26/2016 11:17:00 PM,23,2016,3,Saturday,Part One,RIVER ST,42.25649605,-71.1205101,"(42.25649605, -71.1205101)"
I162075619,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,342,,09/15/2016 11:00:00 PM,23,2016,9,Thursday,Part One,GENEVA AVE,42.30135087,-71.06796465,"(42.30135087, -71.06796465)"
I162081134,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,262,,10/04/2016 01:08:00 AM,1,2016,10,Tuesday,Part One,DUDLEY ST,42.3216064,-71.07224419,"(42.3216064, -71.07224419)"
I162008430,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,456,,01/31/2016 09:38:00 PM,21,2016,1,Sunday,Part One,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
I162027585,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,691,,04/09/2016 07:18:00 PM,19,2016,4,Saturday,Part One,CENTRE ST,42.28720749,-71.14938022,"(42.28720749, -71.14938022)"
I162043217,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,16,Y,06/02/2016 12:41:00 AM,0,2016,6,Thursday,Part One,CONDOR ST,42.38257493,-71.03026362,"(42.38257493, -71.03026362)"
I162029478,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,273,,04/15/2016 07:30:00 PM,19,2016,4,Friday,Part One,WASHINGTON ST,42.33621941,-71.07733761,"(42.33621941, -71.07733761)"
I162059990,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,260,,07/27/2016 12:20:00 PM,12,2016,7,Wednesday,Part One,WOODFORD ST,42.31836105,-71.07106326,"(42.31836105, -71.07106326)"
I162018221,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,565,,03/08/2016 12:10:00 PM,12,2016,3,Tuesday,Part One,SENATOR BOLLING CIR,42.28913147,-71.09293028,"(42.28913147, -71.09293028)"
I162065321,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,358,,08/13/2016 08:46:00 PM,20,2016,8,Saturday,Part One,MARLOWE ST,42.29818638,-71.06402824,"(42.29818638, -71.06402824)"
I162075084,00561,Other Burglary,BURGLARY - OTHER - ATTEMPT,D14,791,,09/14/2016 03:01:00 PM,15,2016,9,Wednesday,Part One,ALLSTON ST,42.34367382,-71.14138507,"(42.34367382, -71.14138507)"
I162026332,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,940,,04/05/2016 02:48:00 PM,14,2016,4,Tuesday,Part One,GARFIELD AVE,42.24235156,-71.12079258,"(42.24235156, -71.12079258)"
I162079657,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,237,,09/29/2016 10:04:00 AM,10,2016,9,Thursday,Part One,EASTMAN ST,42.3198604,-71.0643412,"(42.3198604, -71.0643412)"
I162044668,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,582,,06/06/2016 06:10:00 PM,18,2016,6,Monday,Part One,CREIGHTON ST,42.32348445,-71.10813006,"(42.32348445, -71.10813006)"
I162072256,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,641,,09/05/2016 12:00:00 AM,0,2016,9,Monday,Part One,CENTRE ST,42.31495383,-71.11410163,"(42.31495383, -71.11410163)"
I162048273,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,522,,06/17/2016 10:34:00 PM,22,2016,6,Friday,Part One,HYDE PARK AVE,42.25052875,-71.12600162,"(42.25052875, -71.12600162)"
I162058491,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,266,,07/20/2016 03:00:00 PM,15,2016,7,Wednesday,Part One,WINTHROP ST,42.32424069,-71.07761917,"(42.32424069, -71.07761917)"
I162065072,00111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,453,Y,08/12/2016 11:38:00 PM,23,2016,8,Friday,Part One,ALGONQUIN ST,42.29779501,-71.07384157,"(42.29779501, -71.07384157)"
I162044231,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,634,,06/04/2016 05:00:00 PM,17,2016,6,Saturday,Part One,MORAINE ST,42.31973262,-71.11275984,"(42.31973262, -71.11275984)"
I162064923,00560,Other Burglary,BURGLARY - OTHER - FORCE,B2,281,,08/12/2016 12:00:00 PM,12,2016,8,Friday,Part One,DUDLEY ST,42.32853529,-71.08213874,"(42.32853529, -71.08213874)"
I162051942,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,687,,06/29/2016 10:40:00 PM,22,2016,6,Wednesday,Part One,COLBERG AVE,42.28575792,-71.14082892,"(42.28575792, -71.14082892)"
I162028755,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,398,,04/13/2016 06:44:00 PM,18,2016,4,Wednesday,Part One,TALBOT AVE,42.29019621,-71.07159012,"(42.29019621, -71.07159012)"
I162032357,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,464,,04/26/2016 12:12:00 PM,12,2016,4,Tuesday,Part One,BLUE HILL AVE,42.29171816,-71.08911807,"(42.29171816, -71.08911807)"
I162087007,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,,,10/23/2016 11:52:00 PM,23,2016,10,Sunday,Part One,,,,"(0E-8, 0E-8)"
I162070208,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,151,,08/29/2016 01:13:00 PM,13,2016,8,Monday,Part One,APPLETON ST,42.3464515,-71.06986052,"(42.3464515, -71.06986052)"
I162042030,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,465,,05/29/2016 04:56:00 AM,4,2016,5,Sunday,Part One,BLUE HILL AVE,42.28582356,-71.09104328,"(42.28582356, -71.09104328)"
I162016800,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,10,,03/02/2016 10:45:00 PM,22,2016,3,Wednesday,Part One,FORD ST,42.38722996,-71.00768134,"(42.38722996, -71.00768134)"
I162031365,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,941,Y,04/22/2016 11:13:00 PM,23,2016,4,Friday,Part One,ARCHDALE RD,42.2917221,-71.1196546,"(42.2917221, -71.1196546)"
I162058118,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,464,,07/21/2016 02:05:00 PM,14,2016,7,Thursday,Part One,BLUE HILL AVE,42.29171816,-71.08911807,"(42.29171816, -71.08911807)"
I162056219,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,123,,07/14/2016 11:30:00 PM,23,2016,7,Thursday,Part One,WASHINGTON ST,42.34997256,-71.06348817,"(42.34997256, -71.06348817)"
I162038025,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,430,,05/15/2016 10:52:00 PM,22,2016,5,Sunday,Part One,BLUE HILL AVE,42.28451318,-71.09125682,"(42.28451318, -71.09125682)"
I162045959,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A7,17,,06/10/2016 07:04:00 PM,19,2016,6,Friday,Part One,LEXINGTON ST,42.38069279,-71.02954916,"(42.38069279, -71.02954916)"
I162059891,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B2,276,,07/27/2016 08:03:00 AM,8,2016,7,Wednesday,Part One,WASHINGTON ST,42.33239141,-71.081328,"(42.33239141, -71.081328)"
I162043523,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,179,,06/02/2016 11:23:00 PM,23,2016,6,Thursday,Part One,,,,"(0E-8, 0E-8)"
I162044360,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,304,,06/05/2016 09:47:00 PM,21,2016,6,Sunday,Part One,MARCELLA ST,42.32162821,-71.09460243,"(42.32162821, -71.09460243)"
I162029103,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,306,,04/14/2016 08:13:00 PM,20,2016,4,Thursday,Part One,DENNISON ST,42.3177913,-71.09334526,"(42.3177913, -71.09334526)"
I162014009,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,940,,01/05/2016 03:35:00 AM,3,2016,1,Tuesday,Part One,GARFIELD AVE,42.24448261,-71.1189921,"(42.24448261, -71.1189921)"
I162040975,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,125,,05/25/2016 06:21:00 PM,18,2016,5,Wednesday,Part One,ARLINGTON ST,42.35014802,-71.0698982,"(42.35014802, -71.0698982)"
I162055689,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,439,,07/13/2016 11:47:00 AM,11,2016,7,Wednesday,Part One,BLUE HILL AVE,42.29098335,-71.08912013,"(42.29098335, -71.08912013)"
I162045385,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,181,,06/09/2016 12:33:00 AM,0,2016,6,Thursday,Part One,DUDLEY ST,42.32435506,-71.07440305,"(42.32435506, -71.07440305)"
I162009649,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,356,,02/05/2016 01:33:00 AM,1,2016,2,Friday,Part One,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I162066047,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,626,,08/16/2016 03:38:00 AM,3,2016,8,Tuesday,Part One,JERSEY ST,42.34369048,-71.09739817,"(42.34369048, -71.09739817)"
I162008570,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,27,,01/31/2016 11:40:00 PM,23,2016,1,Sunday,Part One,MAVERICK SQ,42.36995418,-71.03900989,"(42.36995418, -71.03900989)"
I162048490,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C6,222,,06/18/2016 06:29:00 PM,18,2016,6,Saturday,Part One,E SECOND ST,42.33733971,-71.03443434,"(42.33733971, -71.03443434)"
I162051253,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,532,,06/28/2016 10:09:00 AM,10,2016,6,Tuesday,Part One,EDSON TER,42.24261098,-71.13818408,"(42.24261098, -71.13818408)"
I162072271,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,800,,09/04/2016 08:00:00 PM,20,2016,9,Sunday,Part One,ASHFORD ST,42.35431862,-71.12901674,"(42.35431862, -71.12901674)"
I162009907,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,752,,02/06/2016 01:36:05 AM,1,2016,2,Saturday,Part One,LAKE ST,42.3467305,-71.16186432,"(42.3467305, -71.16186432)"
I162068120,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,406,,08/22/2016 04:53:00 PM,16,2016,8,Monday,Part One,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I162062262,00423,Aggravated Assault,ASSAULT - AGGRAVATED,,,,08/03/2016 06:20:00 PM,18,2016,8,Wednesday,Part One,,42.32138096,-71.0722009,"(42.32138096, -71.0722009)"
I162061103,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,795,,07/30/2016 10:00:00 PM,22,2016,7,Saturday,Part One,ALLSTON ST,42.35279529,-71.13475583,"(42.35279529, -71.13475583)"
I162022769,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C6,186,,03/23/2016 04:30:00 PM,16,2016,3,Wednesday,Part One,MASSACHUSETTS AVE,42.32411838,-71.06461321,"(42.32411838, -71.06461321)"
I162016171,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,938,,02/29/2016 06:30:00 PM,18,2016,2,Monday,Part One,JETTE CT,42.3468275,-71.14319087,"(42.3468275, -71.14319087)"
I162031060,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,458,,04/21/2016 09:15:00 PM,21,2016,4,Thursday,Part One,ELLINGTON ST,,,"(0E-8, 0E-8)"
I162060110,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,A1,125,,07/17/2016 02:00:00 PM,14,2016,7,Sunday,Part One,STUART ST,42.35064439,-71.06811584,"(42.35064439, -71.06811584)"
I162000157,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,428,,01/01/2016 09:43:00 AM,9,2016,1,Friday,Part One,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I162055956,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,289,,07/12/2016 10:48:00 AM,10,2016,7,Tuesday,Part One,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)"
I162046867,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,342,,06/13/2016 09:23:00 PM,21,2016,6,Monday,Part One,TOPLIFF ST,42.30284782,-71.06808985,"(42.30284782, -71.06808985)"
I162054165,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D14,816,,07/07/2016 10:21:00 PM,22,2016,7,Thursday,Part One,HOOKER ST,42.35867769,-71.1275995,"(42.35867769, -71.1275995)"
I162052208,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,799,,06/30/2016 09:00:00 PM,21,2016,6,Thursday,Part One,WADSWORTH ST,42.35502953,-71.12589424,"(42.35502953, -71.12589424)"
I162071839,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E18,485,,09/03/2016 01:27:00 PM,13,2016,9,Saturday,Part One,THORN ST,42.26388758,-71.10362718,"(42.26388758, -71.10362718)"
I162006924,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,323,,01/26/2016 04:13:00 PM,16,2016,1,Tuesday,Part One,HOLBORN ST,42.31407167,-71.08010711,"(42.31407167, -71.08010711)"
I162050270,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,450,,06/24/2016 03:54:00 PM,15,2016,6,Friday,Part One,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131613, -71.07170293)"
I162012739,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,411,,02/17/2016 03:27:00 PM,15,2016,2,Wednesday,Part One,FREELAND ST,42.27442169,-71.07888867,"(42.27442169, -71.07888867)"
I162050014,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,260,,06/23/2016 07:55:58 PM,19,2016,6,Thursday,Part One,WOODFORD ST,42.31836105,-71.07106326,"(42.31836105, -71.07106326)"
I162080322,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,279,,10/01/2016 09:48:00 AM,9,2016,10,Saturday,Part One,ZEIGLER ST,42.32907463,-71.08042043,"(42.32907463, -71.08042043)"
I162044210,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,116,,06/05/2016 10:35:00 AM,10,2016,6,Sunday,Part One,ESSEX ST,42.35255981,-71.06043207,"(42.35255981, -71.06043207)"
I162041084,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,680,,05/26/2016 04:30:00 AM,4,2016,5,Thursday,Part One,BIRCH ST,42.28401689,-71.13334603,"(42.28401689, -71.13334603)"
I162069545,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,133,,08/27/2016 07:54:00 AM,7,2016,8,Saturday,Part One,NEWBURY ST,42.35176179,-71.07452168,"(42.35176179, -71.07452168)"
I162022462,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,,,03/18/2016 06:15:00 AM,6,2016,3,Friday,Part One,,,,"(0E-8, 0E-8)"
I162012820,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,636,,02/17/2016 03:15:00 PM,15,2016,2,Wednesday,Part One,SAINT PETER ST,42.3186054,-71.10789119,"(42.3186054, -71.10789119)"
I162035882,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,257,,05/08/2016 06:46:00 PM,18,2016,5,Sunday,Part One,EVERETT AVE,42.31526714,-71.0630687,"(42.31526714, -71.0630687)"
I162057114,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,189,,07/09/2016 02:00:00 PM,14,2016,7,Saturday,Part One,MOUNT VERNON ST,42.32164326,-71.05474688,"(42.32164326, -71.05474688)"
I162052530,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,103,,07/02/2016 03:30:00 PM,15,2016,7,Saturday,Part One,WASHINGTON ST,42.35648631,-71.05928145,"(42.35648631, -71.05928145)"
I162012272,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,301,,02/15/2016 08:35:00 PM,20,2016,2,Monday,Part One,FORT AVENUE TER,42.32511161,-71.0942419,"(42.32511161, -71.0942419)"
I162029883,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,326,,04/17/2016 08:49:00 PM,20,2016,4,Sunday,Part One,QUINCY ST,42.31332153,-71.07591511,"(42.31332153, -71.07591511)"
I162000946,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,625,,01/04/2016 02:45:00 AM,2,2016,1,Monday,Part One,PARK DR,42.34389981,-71.09486424,"(42.34389981, -71.09486424)"
I162050903,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,571,,06/24/2016 12:00:00 PM,12,2016,6,Friday,Part One,FOREST HILLS ST,42.31078949,-71.10224589,"(42.31078949, -71.10224589)"
I162023214,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,798,,03/25/2016 04:50:00 PM,16,2016,3,Friday,Part One,COMMONWEALTH AVE,42.35216801,-71.12457096,"(42.35216801, -71.12457096)"
I162008133,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,95,,01/30/2016 06:38:00 PM,18,2016,1,Saturday,Part One,ATLANTIC AVE,42.35746445,-71.05098164,"(42.35746445, -71.05098164)"
I162008352,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,394,,01/17/2016 05:13:00 PM,17,2016,1,Sunday,Part One,ROWENA ST,42.28477931,-71.06223825,"(42.28477931, -71.06223825)"
I162007371,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,170,,01/27/2016 03:00:00 PM,15,2016,1,Wednesday,Part One,E SPRINGFIELD ST,42.3360292,-71.07517847,"(42.3360292, -71.07517847)"
I162019775,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A1,67,,03/13/2016 09:53:00 PM,21,2016,3,Sunday,Part One,CAMBRIDGE ST,42.36112039,-71.06533614,"(42.36112039, -71.06533614)"
